experiment_id,model,mode,test_id,topic,question,candidate_answer,human_label,expected_bucket,llm_score,predicted_bucket,match,feedback,strengths,missed_concepts,latency_ms,timestamp,error
gemini_flash_pure_run2,gemini-2.5-flash,pure,31,Core Java,What are the access modifiers in Java and how do they differ?,"Access modifiers are a very important part of the Java language that allows programmers to control the visibility and accessibility of code elements in an appropriate way, which is key for security and good application architecture.",waffle,low,0.1,low,True,"The candidate provided a correct high-level description of the purpose and importance of access modifiers. However, the answer completely failed to identify the specific access modifiers in Java or explain how they differ in terms of visibility and accessibility scope. This is a critical omission for a fundamental Java concept.",Understands the general purpose of access modifiers (controlling visibility and accessibility); Recognizes the importance of access modifiers for security and application architecture,"Listing the specific access modifiers in Java (public, protected, default/package-private, private); Explaining the distinct visibility and accessibility rules for each access modifier; Differentiating between the access levels provided by each modifier",5242,2026-05-12T17:13:30.847463,
gemini_flash_pure_run2,gemini-2.5-flash,pure,32,OOP,What is the difference between aggregation and composition?,Aggregation and composition are two types of relationships between objects in object-oriented programming. They differ in the strength of the coupling between objects and have different use cases depending on how objects are related in a given system.,waffle,low,0.15,low,True,"The answer is extremely high-level and lacks any concrete technical details. While it correctly identifies aggregation and composition as object relationships and mentions coupling strength, it fails to elaborate on the fundamental differences such as lifetime dependency, ownership, or how these concepts are typically implemented in Java. A strong answer would provide specific examples and explain the implications of each relationship type.",Correctly identifies aggregation and composition as types of relationships between objects in OOP.; Correctly states that they differ in the strength of coupling.,"Lifetime dependency (the most critical distinction); Strong vs. weak 'has-a' relationship; Ownership semantics (e.g., exclusive ownership in composition); Implementation patterns in Java (e.g., creating the 'part' object within the 'whole' vs. passing it in); The concept that a 'part' cannot exist independently of the 'whole' in composition; The concept that a 'part' can exist independently of the 'whole' in aggregation; Concrete examples illustrating the difference",6640,2026-05-12T17:13:37.788427,
gemini_flash_pure_run2,gemini-2.5-flash,pure,33,Core Java,What is the difference between the == operator and the equals() method?,"It depends on the context and the types being used. In some situations both behave the same way, in others differently. You need to check the documentation for the specific class.",evasive,low,0.1,low,True,"The answer is extremely vague and lacks any concrete technical details. While it correctly states that the behavior depends on the context and types, it fails to explain *how* or *why*. A junior developer should be able to articulate the fundamental difference: `==` compares values for primitives and references for objects, while `equals()` is a method that, by default, compares references but is often overridden to compare object content or logical equality. No specific examples or technical explanations were provided.",Acknowledges that the behavior can differ based on context and type.,"Distinction between primitive and reference types for the `==` operator.; The `==` operator compares memory addresses (references) for objects.; The `equals()` method is defined in the `Object` class.; The default implementation of `equals()` in `Object` behaves identically to `==` for reference types (compares references).; The purpose of overriding the `equals()` method to define logical equality for objects.; Examples of common classes (e.g., `String`, wrapper classes) that override `equals()` to provide value-based comparison.",6974,2026-05-12T17:13:45.063548,
gemini_flash_pure_run2,gemini-2.5-flash,pure,34,Core Java,What is the Stream API?,"I have used the Stream API in several projects and it works very well for processing collections. It is hard for me to explain exactly in words, but in practice I know how to use it.",evasive,low,0.1,low,True,"The candidate states they have used the Stream API and know how to use it in practice, which is a positive sign. However, the answer completely lacks any technical explanation of what the Stream API is, how it works, or its core features. For a technical role, it's crucial to be able to articulate concepts clearly, not just use them. The response is vague and provides no concrete technical details.",Candidate acknowledges having used the Stream API.; Candidate correctly identifies that it is used for processing collections.,"Definition of Stream API (sequence of elements supporting aggregate operations); Declarative programming paradigm; Functional programming concepts (e.g., lambda expressions); Intermediate operations (e.g., filter, map, sorted); Terminal operations (e.g., collect, forEach, reduce); Pipelining of operations; Lazy evaluation; Non-mutating nature of streams; Potential for parallel processing; Fluent API design",5428,2026-05-12T17:13:50.792455,
gemini_flash_pure_run2,gemini-2.5-flash,pure,35,Core Java,What does the synchronized keyword mean?,synchronized is used in multithreading when we have multiple threads. It ensures that the code works correctly in such situations.,evasive,low,0.2,low,True,"The candidate's answer is very high-level and lacks technical detail. While it correctly places `synchronized` in the context of multithreading and states its general purpose, it fails to explain *how* it achieves correctness. A strong answer would delve into concepts like mutual exclusion, monitor locks, preventing race conditions, and ensuring memory visibility.",Correctly identifies the context of multithreading.; States that its purpose is to ensure correctness in multithreaded situations.,"Mutual exclusion; Monitor lock / Intrinsic lock; Race conditions; Data consistency; Memory visibility (happens-before relationship); Synchronized methods vs. synchronized blocks; The object on which the lock is acquired (e.g., 'this', Class.class, arbitrary object)",6462,2026-05-12T17:13:57.555086,
gemini_flash_pure_run2,gemini-2.5-flash,pure,36,Core Java,What is Optional and what problem does it solve?,Optional is a class that helps with nulls. You wrap an object in it and then you can operate on it.,evasive,low,0.2,low,True,"The candidate provides a very superficial answer. While correctly identifying `Optional` as a class related to nulls and understanding the basic concept of wrapping an object, the answer lacks significant technical depth. It fails to explain the core problem `Optional` solves (preventing `NullPointerException`), how it achieves this, or the specific methods and benefits it offers for handling the presence or absence of a value in a more robust and readable way. The answer is vague and lacks concrete technical details expected from a junior developer.",Correctly identifies Optional as a class.; Associates Optional with handling 'nulls'.; Understands the basic mechanism of 'wrapping an object' within Optional.,"The primary problem Optional solves: preventing NullPointerException.; The concept of Optional as a container for a value that may or may not be present.; How Optional encourages explicit handling of absence versus implicit null checks.; Specific methods provided by Optional (e.g., isPresent(), get(), orElse(), map(), filter(), flatMap(), orElseThrow()).; The benefits of using Optional for code readability and robustness.; Its common use as a return type for methods that might not have a result.; The functional programming paradigm it supports.",8104,2026-05-12T17:14:05.960216,
gemini_flash_pure_run2,gemini-2.5-flash,pure,37,OOP,What is the Single Responsibility Principle?,"SRP means that a class should do one thing. For example, a UserService class should deal with users and not with something else.",evasive,low,0.25,low,True,"The candidate provides a very superficial understanding of the Single Responsibility Principle. While the statement 'a class should do one thing' is a common simplification, it completely misses the core technical definition that a class should have only *one reason to change*. The example given is basic and does not demonstrate an understanding of how different responsibilities within a seemingly single 'thing' (like user management) can lead to multiple reasons for a class to change, thus violating SRP. A deeper explanation would involve discussing the implications for maintainability, testability, and coupling.","Candidate correctly identifies that SRP relates to a class doing 'one thing'.; Provides a relevant, albeit high-level, example with 'UserService'.","The precise definition of SRP: 'a class should have only one reason to change'.; Explanation of what constitutes a 'reason to change' (e.g., different stakeholders, different technologies, different business rules).; The benefits of adhering to SRP (e.g., improved maintainability, testability, reduced coupling, easier refactoring).; Concrete examples of how a single class might have multiple responsibilities even if it appears to 'do one thing' (e.g., a UserService handling business logic, persistence, and validation).",7365,2026-05-12T17:14:13.626869,
gemini_flash_pure_run2,gemini-2.5-flash,pure,38,Core Java,What is the difference between map() and flatMap() in the Stream API?,"I have used both in projects and I know when to use one versus the other, but it is hard for me to explain it precisely. In practice flatMap() is used for more complex cases.",evasive,low,0.1,low,True,"The candidate explicitly states an inability to explain the difference precisely, which is a significant concern for a technical role. The answer provides no concrete technical details, only vague statements about practical usage and complexity. A junior developer is expected to articulate fundamental API differences with technical accuracy.",,"The return type of the mapping function for `map()` (single element `R`) vs. `flatMap()` (a `Stream<R>`); The 'flattening' operation performed by `flatMap()` to combine multiple inner streams into a single output stream; How `map()` would produce a `Stream<Stream<R>>` if the mapping function returns a stream, and how `flatMap()` addresses this by producing a `Stream<R>`; The concept of one-to-one transformation (`map()`) versus one-to-many (or one-to-zero) transformation followed by flattening (`flatMap()`)",6535,2026-05-12T17:14:20.463502,
gemini_flash_pure_run2,gemini-2.5-flash,pure,39,Core Java,What is the String Pool in Java?,The String Pool is an optimisation mechanism in Java. The idea is that the JVM somehow stores Strings to save memory. The exact details depend on the JVM implementation.,evasive,low,0.2,low,True,"The candidate correctly identifies the String Pool as an optimization mechanism for saving memory. However, the answer is very high-level and lacks concrete technical details. It does not explain the specific types of strings stored, the underlying mechanism, how developers interact with it (e.g., via `intern()` or literals), or its typical memory location. The phrase 'somehow stores' indicates a lack of deeper understanding of the actual implementation details expected for a junior role.",Identifies String Pool as an optimization mechanism.; Correctly states its purpose is to save memory.,"Specifics of how strings are stored (e.g., using a hash table to store unique string literal objects).; That it primarily stores string literals.; The role of the `intern()` method and how it interacts with the pool.; The difference in behavior between string literals (`String s = ""hello"";`) and strings created with `new String(""hello"");` in relation to the pool.; Typical memory location (e.g., part of the Heap, historically PermGen/Metaspace).; The concept of string immutability as a fundamental property that enables the String Pool's safety and effectiveness.",8439,2026-05-12T17:14:29.203913,
gemini_flash_pure_run2,gemini-2.5-flash,pure,40,OOP,Can you instantiate an abstract class?,"It depends on what we mean by instantiation. In certain cases it is possible to obtain a working object based on an abstract class, although direct use of new may not be possible.",evasive,low,0.3,partial,False,"The answer is vague and lacks the directness and precision expected for a fundamental Java concept. While it correctly hints that direct use of 'new' on an abstract class is not possible, it doesn't explicitly state that an abstract class *cannot* be instantiated directly. It's crucial to understand that you instantiate a *concrete subclass* of an abstract class, not the abstract class itself. The phrasing 'obtain a working object based on an abstract class' is imprecise and can be misleading without further qualification.",Acknowledges that direct instantiation using 'new' might not be possible for abstract classes.; Recognizes that objects related to an abstract class can be obtained (implying subclasses).,Explicitly stating that an abstract class *cannot* be instantiated directly.; The fundamental reason why abstract classes cannot be instantiated (they are incomplete and may have abstract methods).; The necessity of instantiating a *concrete subclass* of an abstract class.; Mentioning anonymous inner classes as a specific way to create a concrete subclass on the fly.; Clarity and directness in answering a fundamental Java concept.,7587,2026-05-12T17:14:37.091776,
