experiment_id,model,mode,test_id,topic,question,candidate_answer,human_label,expected_bucket,llm_score,predicted_bucket,match,feedback,strengths,missed_concepts,latency_ms,timestamp,error
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,25,Core Java,What is the Garbage Collector and how does it work?,"The Garbage Collector is a very important mechanism in Java that automatically manages application memory in an efficient and transparent way for the programmer, ensuring optimal system performance and eliminating memory-related problems.",waffle,low,0.15,low,True,"The candidate's answer is extremely vague and only provides a high-level, marketing-style description of the Garbage Collector. There is no technical depth whatsoever — no mention of how the GC actually identifies unreachable objects, no discussion of heap regions, no GC algorithms, no generational collection strategy, and no mention of any specific GC implementations available in the JVM. For a Junior Java Developer position, at minimum the candidate should be able to explain mark-and-sweep, the concept of reachability, and the generational nature of the heap. This answer demonstrates very little practical or theoretical understanding of the topic.",Correctly identifies that the Garbage Collector is an automatic memory management mechanism; Mentions that it is transparent to the programmer,"Heap memory structure (Young Generation, Old Generation, Metaspace/PermGen); How objects become eligible for garbage collection (no reachable references); GC algorithms (Mark-and-Sweep, Mark-Compact, Copying); Generational garbage collection concept; Minor GC vs Major GC vs Full GC; Stop-the-world pauses; Specific GC implementations: Serial GC, Parallel GC, G1 GC, ZGC, Shenandoah; finalize() method (deprecated) and its role; Strong, Weak, Soft, and Phantom references; How to suggest GC with System.gc() (and why it's not guaranteed)",8200,2026-05-12T15:31:50.168457,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,26,OOP,What is encapsulation?,"Encapsulation is a very important principle of object-oriented programming that allows writing better organised, clean, and secure code through proper structuring of classes and their members.",waffle,low,0.1,low,True,"The candidate's answer is extremely vague and lacks any concrete technical detail. Encapsulation is specifically about hiding the internal state of an object and controlling access through well-defined interfaces. A proper answer should mention: using private fields to restrict direct access, providing public getter/setter methods to read/modify those fields, and how access modifiers (private, protected, public) enforce this in Java. The candidate only gave a high-level, generic statement without demonstrating any actual understanding of how encapsulation works in Java.",Candidate recognizes encapsulation as an OOP principle,"Definition of encapsulation as bundling data (fields) and methods together in a class; Access modifiers (private, protected, public) as the mechanism for encapsulation; Use of private fields to hide internal state; Getter and setter methods to control access to private fields; Data hiding concept - restricting direct access to object's components; Concrete Java example demonstrating encapsulation",5911,2026-05-12T15:31:56.380245,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,27,Core Java,What are lambda expressions?,"Lambda expressions are a modern feature introduced in Java 8 that greatly simplifies code and makes it more elegant, concise, and easier to maintain for developers.",waffle,low,0.1,low,True,"The candidate's answer is extremely vague and contains no concrete technical details. While correctly noting Java 8 as the introduction point, the answer only describes lambda expressions in subjective terms ('elegant', 'concise', 'easier to maintain') without explaining what they actually are. A proper answer should define lambdas as anonymous functions that implement functional interfaces, explain the syntax, and ideally provide an example. The candidate demonstrates no understanding of the technical mechanics behind lambda expressions.",Correctly identifies that lambda expressions were introduced in Java 8,"Lambda expressions are anonymous functions (no name, no class declaration); They implement functional interfaces (interfaces with a single abstract method); Syntax: (parameters) -> expression or (parameters) -> { statements }; They enable functional programming style in Java; They can be used wherever a functional interface is expected; They provide a way to pass behavior as a parameter; Relationship to the java.util.function package (Predicate, Function, Consumer, Supplier, etc.); They have access to effectively final local variables (closures); They are commonly used with the Stream API and Collections",6403,2026-05-12T15:32:03.084180,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,28,OOP,What is the Open/Closed Principle?,OCP is a principle of good software design that says classes should be well designed from the start so that they do not need to be modified in the future and the system remains scalable.,waffle,low,0.2,low,True,"The candidate's answer is vague and misses the fundamental definition of the Open/Closed Principle. OCP states that software entities (classes, modules, functions) should be OPEN for extension but CLOSED for modification. This means you should be able to add new behavior without changing existing code, typically achieved in Java through interfaces, abstract classes, and polymorphism. The candidate's answer incorrectly implies the goal is to design classes perfectly upfront so they never need changing, which is not the principle's intent. A stronger answer would include the open/closed terminology, explain the extension vs modification distinction, and ideally provide a Java example such as using an interface or abstract class to allow new implementations without modifying existing code.",Candidate is aware that OCP relates to software design principles; Mentions scalability as a related concern,"The core definition: open for extension, closed for modification; The distinction between extending behavior (open) vs modifying existing code (closed); Practical Java examples such as using interfaces, abstract classes, or inheritance to achieve OCP; The idea that new functionality should be added by writing new code, not changing existing tested code; Relationship to polymorphism and abstraction in Java; How OCP reduces risk of introducing bugs in existing functionality",7274,2026-05-12T15:32:10.659586,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,29,OOP,What is abstraction in object-oriented programming?,Abstraction means hiding things from the user that are not relevant to them and showing only what is important. This makes the code simpler to use.,waffle,low,0.3,partial,False,"The candidate provides only a surface-level, informal definition of abstraction. While the general idea is not wrong, a Junior Java Developer is expected to explain abstraction in the context of Java specifically — including abstract classes, interfaces, and how they enforce a contract while hiding implementation details. The answer lacks any technical depth, Java-specific terminology, or examples. To improve, the candidate should explain that abstraction in Java is achieved through abstract classes and interfaces, describe how they define 'what' behavior is expected without specifying 'how' it is implemented, and provide a simple code example.",Correctly identifies the core idea of hiding irrelevant details; Mentions the benefit of simplicity for the user,"No mention of abstract classes in Java (abstract keyword); No mention of interfaces as a primary mechanism for abstraction in Java; No distinction between abstraction and encapsulation; No explanation of how abstraction separates 'what' an object does from 'how' it does it; No concrete Java example (e.g., abstract class Shape with abstract method draw()); No mention of implementation hiding vs. interface exposure; No mention of polymorphism relationship with abstraction",6846,2026-05-12T15:32:17.807121,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,30,Core Java,What is the difference between an Error and an Exception?,These are two different types of problems that can occur in a Java application. Both are part of the JVM error handling system and should be handled appropriately by the programmer depending on the situation and project requirements.,waffle,low,0.1,low,True,"The answer is extremely vague and lacks any concrete technical detail. The candidate did not mention the Throwable hierarchy, did not distinguish that Errors are typically unrecoverable JVM-level issues while Exceptions are recoverable application-level issues, and incorrectly implied that Errors should be 'handled appropriately by the programmer' — which is generally not the case. No examples were provided, and no mention of checked vs unchecked exceptions was made. A junior developer is expected to know at minimum that both extend Throwable, that Errors should not typically be caught, and to give basic examples like OutOfMemoryError or NullPointerException.",Candidate acknowledges that both Error and Exception are part of Java's problem-handling mechanism,"Both Error and Exception extend Throwable class; Errors represent serious, unrecoverable JVM-level problems (e.g., OutOfMemoryError, StackOverflowError); Exceptions represent recoverable conditions that a program should handle; Errors are generally not meant to be caught or handled by application code; Distinction between checked and unchecked exceptions; RuntimeException as a subclass of Exception for unchecked exceptions; Specific examples of Errors vs Exceptions; The fact that Errors typically indicate problems outside the programmer's control (JVM issues, hardware issues)",8011,2026-05-12T15:32:26.119230,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,31,Core Java,What are the access modifiers in Java and how do they differ?,"Access modifiers are a very important part of the Java language that allows programmers to control the visibility and accessibility of code elements in an appropriate way, which is key for security and good application architecture.",waffle,low,0.1,low,True,"The candidate provided only a high-level, generic description of what access modifiers are used for, without naming or explaining any of the actual modifiers. A correct answer should list all four modifiers (public, protected, default/package-private, private) and clearly describe the visibility scope of each: private (same class only), default (same package), protected (same package + subclasses), and public (everywhere). The answer lacks any concrete technical content and would not be acceptable even for a junior-level position.",Candidate understands the general purpose of access modifiers (controlling visibility and accessibility),"Did not name any of the four access modifiers: public, protected, default (package-private), and private; No explanation of the scope/visibility each modifier provides; No mention of class-level vs member-level applicability; No comparison between modifiers (e.g., private is most restrictive, public is least restrictive); No mention of package-level visibility for default modifier; No mention of subclass accessibility for protected modifier",6731,2026-05-12T15:32:33.151369,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,32,OOP,What is the difference between aggregation and composition?,Aggregation and composition are two types of relationships between objects in object-oriented programming. They differ in the strength of the coupling between objects and have different use cases depending on how objects are related in a given system.,waffle,low,0.1,low,True,"The candidate's answer is extremely vague and lacks any concrete technical detail. While they correctly identify that both are object relationships differing in coupling, they provide no explanation of what actually distinguishes them — namely lifecycle dependency and ownership. There are no Java code examples, no mention of independent vs. dependent lifecycles, and no practical illustration of when to use each. A junior developer is expected to at least explain that in composition the child cannot exist without the parent, while in aggregation it can.",Candidate recognizes that aggregation and composition are types of relationships between objects; Candidate acknowledges they differ in coupling strength,"Composition implies ownership: the child object cannot exist without the parent (e.g., a House and its Rooms); Aggregation implies a weaker relationship where the child can exist independently of the parent (e.g., a Department and its Employees); In composition, the lifecycle of the contained object is managed by the container; In aggregation, the contained object has its own independent lifecycle; Concrete Java examples demonstrating composition (e.g., an Engine inside a Car class instantiated within the Car constructor); Concrete Java examples demonstrating aggregation (e.g., a reference to an external object passed via constructor or setter); The 'has-a' relationship distinction: composition is a strong 'has-a', aggregation is a weak 'has-a'; UML notation differences (filled diamond for composition, hollow diamond for aggregation)",8005,2026-05-12T15:32:41.457067,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,33,Core Java,What is the difference between the == operator and the equals() method?,"It depends on the context and the types being used. In some situations both behave the same way, in others differently. You need to check the documentation for the specific class.",evasive,low,0.1,low,True,"The candidate's answer is extremely vague and demonstrates no concrete understanding of the difference between == and equals(). The answer avoids any technical explanation and instead deflects to 'check the documentation,' which is not acceptable for a fundamental Java concept. A junior developer is expected to clearly explain that == compares object references (memory addresses) for objects while equals() compares object content (when properly overridden). The candidate should have mentioned primitives vs objects, the Object class default behavior, and common examples like String comparison. This is one of the most basic Java interview questions and the answer provided shows little to no understanding.",,"== compares object references (memory addresses) for objects, not their content; == compares primitive values directly by value; equals() is a method defined in Object class that by default also compares references, but can be overridden; Classes like String, Integer, and other wrapper classes override equals() to compare content/value; The classic String example: new String('a') == new String('a') is false, but .equals() returns true; String pool and interning behavior with ==; The contract of equals() method (reflexive, symmetric, transitive, consistent, null handling)",7370,2026-05-12T15:32:49.128529,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,34,Core Java,What is the Stream API?,"I have used the Stream API in several projects and it works very well for processing collections. It is hard for me to explain exactly in words, but in practice I know how to use it.",evasive,low,0.1,low,True,"The candidate acknowledged practical experience but was unable to provide any technical explanation of what the Stream API is. For a Junior Java Developer position, candidates are expected to articulate at minimum that the Stream API (introduced in Java 8) provides a functional approach to processing collections of data through a pipeline of operations, distinguishing between intermediate and terminal operations. Saying 'I know how to use it but can't explain it' is insufficient for a technical interview. The candidate should work on verbalizing their practical knowledge.",Candidate has practical experience using the Stream API,"Definition of Stream API as a functional-style API for processing sequences of elements; Introduction in Java 8 as part of java.util.stream package; Distinction between intermediate operations (map, filter, sorted) and terminal operations (collect, forEach, reduce); Lazy evaluation of intermediate operations; Support for sequential and parallel streams; Immutability — streams do not modify the source collection; Common methods such as filter(), map(), flatMap(), collect(), reduce(), count(), findFirst(); Integration with lambda expressions and method references; Collectors utility class for grouping, joining, partitioning",6697,2026-05-12T15:32:56.126412,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,35,Core Java,What does the synchronized keyword mean?,synchronized is used in multithreading when we have multiple threads. It ensures that the code works correctly in such situations.,evasive,low,0.15,low,True,"The answer is extremely vague and lacks any concrete technical detail. The candidate only states that synchronized is used in multithreading and 'ensures code works correctly', which is not a meaningful technical explanation. A proper answer should explain that synchronized enforces mutual exclusion by acquiring an intrinsic (monitor) lock on an object, ensuring only one thread can execute the synchronized code at a time. It should also mention visibility guarantees, where it can be applied (methods vs blocks), and what lock object is used in each case. The candidate needs to study the Java Memory Model and thread synchronization mechanisms more deeply.",Correctly associates synchronized with multithreading; Mentions multiple threads context,Mutual exclusion / locking mechanism - only one thread can execute a synchronized block/method at a time; Monitor/intrinsic lock concept - every object has a monitor lock; Can be applied to methods (instance and static) and code blocks; Visibility guarantee - changes made in synchronized block are visible to other threads; Prevents race conditions and data inconsistency; Static synchronized methods lock on the Class object; Instance synchronized methods lock on 'this'; Synchronized block allows specifying a custom lock object; Performance implications - synchronized introduces overhead,7464,2026-05-12T15:33:03.891060,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,36,Core Java,What is Optional and what problem does it solve?,Optional is a class that helps with nulls. You wrap an object in it and then you can operate on it.,evasive,low,0.2,low,True,"The answer is extremely superficial. While the candidate correctly identifies that Optional is a class related to null handling, they provide no meaningful technical detail. A junior developer should be able to explain that Optional<T> was introduced in Java 8 to represent a value that may or may not be present, thereby reducing NullPointerExceptions and making nullable return values explicit. The candidate should also know key methods like orElse(), orElseGet(), isPresent(), and map(). The answer as given shows only a surface-level awareness of the concept.",Correctly identifies Optional as a class; Mentions it relates to null handling; Mentions wrapping an object,"Optional is in java.util package, introduced in Java 8; It solves the NullPointerException problem by providing a container that may or may not contain a non-null value; Key methods: isPresent(), isEmpty(), get(), orElse(), orElseGet(), orElseThrow(), ifPresent(), map(), flatMap(), filter(); It makes the possibility of a null/absent value explicit in the API contract instead of relying on documentation or convention; Difference between Optional.of(), Optional.ofNullable(), and Optional.empty(); Recommended use case: return types of methods, not as method parameters or fields; Avoids explicit null checks and makes code more readable and expressive",7702,2026-05-12T15:33:11.893664,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,37,OOP,What is the Single Responsibility Principle?,"SRP means that a class should do one thing. For example, a UserService class should deal with users and not with something else.",evasive,low,0.2,low,True,"The candidate demonstrates only a surface-level understanding of SRP. While the basic idea is correct, the answer lacks the key technical definition: a class should have only one reason to change. The example given is too vague — saying UserService should 'deal with users' doesn't illustrate what a violation would look like or why separation matters. A stronger answer would explain the 'reason to change' concept, show a concrete violation (e.g., a class that both processes business logic and writes to a database), and discuss the benefits like improved testability and maintainability.",Correctly identifies that SRP means a class should have one responsibility; Provides a basic example using UserService,"The formal definition: a class should have only one reason to change; The concept of 'reason to change' as defined by Robert C. Martin; Explanation of how SRP reduces coupling and improves maintainability; Concrete example of SRP violation (e.g., a class handling both business logic and database persistence or logging); How SRP applies not just to classes but also to methods and modules; Benefits of SRP such as easier testing, better code organization, and reduced side effects when modifying code",7006,2026-05-12T15:33:19.200082,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,38,Core Java,What is the difference between map() and flatMap() in the Stream API?,"I have used both in projects and I know when to use one versus the other, but it is hard for me to explain it precisely. In practice flatMap() is used for more complex cases.",evasive,low,0.1,low,True,"The candidate's answer is too vague to demonstrate any real technical understanding. While they claim practical experience, they were unable to articulate even the basic distinction between the two methods. A junior developer should be able to explain that map() performs a one-to-one transformation of stream elements, while flatMap() both transforms and flattens nested streams into a single stream. No technical details, examples, or definitions were provided, which results in a very low score.",Candidate acknowledges practical experience with both methods; Candidate recognizes that flatMap() is used for more complex scenarios,"map() transforms each element to exactly one output element, preserving the stream structure (1-to-1 mapping); flatMap() transforms each element to zero or more elements by flattening nested streams into a single stream (1-to-many mapping); map() returns Stream<Stream<T>> when the mapping function returns a Stream, while flatMap() flattens this into Stream<T>; Concrete example: using flatMap() to flatten a List<List<String>> into a Stream<String>; The concept of 'flattening' nested structures is the core distinction; flatMap() accepts a Function that returns a Stream, whereas map() accepts a Function returning any type",7361,2026-05-12T15:33:26.861831,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,39,Core Java,What is the String Pool in Java?,The String Pool is an optimisation mechanism in Java. The idea is that the JVM somehow stores Strings to save memory. The exact details depend on the JVM implementation.,evasive,low,0.2,low,True,"The answer is extremely vague and lacks any concrete technical detail. The candidate only provides a surface-level description without explaining how the pool works, where it resides, how strings are interned, or the practical implications (e.g., == comparison behavior). Saying 'the exact details depend on the JVM implementation' suggests the candidate is unsure and is avoiding specifics. A junior developer is expected to know at least the basics: string literals go into the pool, duplicates are reused, and the intern() method exists.",Correctly identifies the String Pool as a memory optimization mechanism; Mentions that the JVM is involved in storing strings,"String Pool is located in the heap memory (specifically in the PermGen in older Java versions, moved to the heap in Java 7+); String literals are automatically interned into the pool; When a String literal is created, JVM checks the pool first; if it exists, returns the reference to the existing object; The intern() method can be used to manually add a String to the pool; String immutability is what makes the pool possible and safe; Difference between 'new String(""abc"")' (bypasses pool) and String literals (use pool); == vs equals() behavior difference between pooled and non-pooled strings; The pool avoids creating duplicate String objects, saving heap memory",8271,2026-05-12T15:33:35.434953,
claude_sonnet_pure_run1,claude-sonnet-4-6,pure,40,OOP,Can you instantiate an abstract class?,"It depends on what we mean by instantiation. In certain cases it is possible to obtain a working object based on an abstract class, although direct use of new may not be possible.",evasive,low,0.2,low,True,"The answer is too vague and evasive. While the candidate vaguely alludes to some nuance, they fail to provide any concrete technical detail. A correct answer should clearly state: (1) you cannot directly instantiate an abstract class with 'new', (2) you can create an anonymous subclass inline (e.g., 'new AbstractClass() { /* implement abstract methods */ }'), and (3) a concrete subclass can be instantiated normally. The candidate's answer lacks any Java-specific terminology, syntax, or examples, making it difficult to assess real understanding.","Candidate hints at the nuance of anonymous class instantiation, suggesting some awareness that there is more to the topic than a simple yes/no","Clear and direct statement that you cannot directly instantiate an abstract class using 'new AbstractClass()' — the compiler will throw an error; Explanation that an abstract class can be 'instantiated' indirectly by creating an anonymous class that provides implementations for all abstract methods, e.g., 'new AbstractClass() { ... }'; Mention that a concrete subclass that extends the abstract class and implements all abstract methods can be instantiated normally; The role of the 'abstract' keyword and what it means for a class; No concrete Java syntax or example was provided to support the claim",7672,2026-05-12T15:33:43.408240,
