experiment_id,model,test_id,topic,question,candidate_answer,human_label,expected_bucket,llm_score,predicted_bucket,match,feedback,strengths,missed_concepts,latency_ms,timestamp,error
claude_sonnet_en_run1,claude-sonnet-4-6,31,Core Java,What are the access modifiers in Java and how do they differ?,"Access modifiers are a very important part of the Java language that allows programmers to control the visibility and accessibility of code elements in an appropriate way, which is key for security and good application architecture.",waffle,low,0.1,low,True,"The candidate provided only a vague, high-level description of what access modifiers are used for, without naming or explaining any of the actual modifiers. A correct answer should enumerate all four modifiers (public, protected, default/package-private, private) and clearly describe the visibility scope of each — e.g., private is accessible only within the same class, default is accessible within the same package, protected is accessible within the same package and subclasses, and public is accessible from anywhere. No concrete technical details were provided.",Candidate understands the general purpose of access modifiers (controlling visibility and accessibility),"Did not name any of the four access modifiers: public, protected, default (package-private), and private; No explanation of the scope/visibility differences between each modifier; No mention of class-level vs member-level access; No explanation of package-level visibility; No mention of inheritance and how protected works with subclasses",6245,2026-05-12T10:11:15.267809,
claude_sonnet_en_run1,claude-sonnet-4-6,32,OOP,What is the difference between aggregation and composition?,Aggregation and composition are two types of relationships between objects in object-oriented programming. They differ in the strength of the coupling between objects and have different use cases depending on how objects are related in a given system.,waffle,low,0.1,low,True,"The answer is extremely vague and provides no concrete technical details. The candidate only restates the question in different words without explaining what actually distinguishes aggregation from composition. A proper answer should explain that composition implies strong ownership and lifecycle dependency (the part cannot exist without the whole), while aggregation implies a weaker relationship where the contained object can exist independently. Concrete examples and ideally code snippets would demonstrate real understanding.",Candidate correctly identifies that aggregation and composition are types of relationships between objects in OOP; Mentions that they differ in strength of coupling,"No explanation of composition as a 'has-a' relationship with strong ownership (child cannot exist without parent); No explanation of aggregation as a 'has-a' relationship with weak ownership (child can exist independently); No mention of lifecycle dependency: in composition, the child object's lifecycle is tied to the parent; in aggregation it is not; No concrete examples (e.g., Car and Engine for composition; University and Professor for aggregation); No mention that in composition the contained object is destroyed when the container is destroyed; No code examples or UML notation differences",6471,2026-05-12T10:11:22.040023,
claude_sonnet_en_run1,claude-sonnet-4-6,33,Core Java,What is the difference between the == operator and the equals() method?,"It depends on the context and the types being used. In some situations both behave the same way, in others differently. You need to check the documentation for the specific class.",evasive,low,0.1,low,True,"The candidate's answer is extremely vague and demonstrates no concrete understanding of the difference between == and equals(). The response avoids any technical explanation and incorrectly suggests the behavior is context-dependent in a way that implies uncertainty rather than knowledge. A correct answer should clearly state that == compares object references (memory addresses) while equals() compares object content/logical equality, and that for primitives == compares values. The candidate should also mention that overriding equals() can define custom equality logic.",,"== compares object references (memory addresses), not content; equals() compares the logical/content equality of objects; For primitive types, == compares values directly; String literal pool behavior and how == can return true for interned strings; Default equals() in Object class behaves like == (reference comparison); Overriding equals() in classes like String, Integer to compare content; Practical example demonstrating the difference (e.g., new String vs string literal)",6552,2026-05-12T10:11:28.893646,
claude_sonnet_en_run1,claude-sonnet-4-6,34,Core Java,What is the Stream API?,"I have used the Stream API in several projects and it works very well for processing collections. It is hard for me to explain exactly in words, but in practice I know how to use it.",evasive,low,0.1,low,True,"The candidate only mentioned having practical experience but provided no technical explanation of what the Stream API is. A junior developer should be able to articulate at minimum that Stream API is a Java 8 feature for processing collections in a functional style, and name a few common operations like filter, map, and collect. The answer lacks any concrete technical content and cannot be scored higher despite claimed practical experience.",Candidate has practical experience using Stream API,"Definition of Stream API as a functional-style API for processing sequences of elements; Introduced in Java 8; Difference between intermediate and terminal operations; Lazy evaluation concept; Common operations such as filter, map, reduce, collect, forEach; Streams do not modify the original data source; Support for parallel streams; Pipeline concept in Stream API",5990,2026-05-12T10:11:35.185007,
claude_sonnet_en_run1,claude-sonnet-4-6,35,Core Java,What does the synchronized keyword mean?,synchronized is used in multithreading when we have multiple threads. It ensures that the code works correctly in such situations.,evasive,low,0.2,low,True,"The answer is too vague and lacks any concrete technical detail. The candidate only states that synchronized is used in multithreading and 'ensures code works correctly', which is not a meaningful technical explanation. A proper answer should explain that synchronized enforces mutual exclusion by allowing only one thread at a time to acquire the intrinsic lock of an object and execute the synchronized block or method, preventing race conditions and ensuring memory visibility.",Correctly associates synchronized with multithreading; Mentions multiple threads context,Mutual exclusion / only one thread can execute synchronized block/method at a time; Monitor/lock mechanism - every object has an intrinsic lock; Visibility guarantee - changes made in synchronized block are visible to other threads; Can be applied to methods (instance and static) and code blocks; Prevents race conditions and data inconsistency; Performance implications due to lock acquisition,6092,2026-05-12T10:11:41.577501,
claude_sonnet_en_run1,claude-sonnet-4-6,36,Core Java,What is Optional and what problem does it solve?,Optional is a class that helps with nulls. You wrap an object in it and then you can operate on it.,evasive,low,0.2,low,True,"The answer is extremely vague and lacks any meaningful technical depth. While the candidate correctly identifies that Optional relates to null handling and wrapping objects, they fail to explain what problem it specifically solves (NullPointerException), how it works, or any of its key methods. A junior developer should be able to explain at least the core API methods like orElse(), isPresent(), and the factory methods, as well as articulate why Optional is preferable to returning null from methods.",Correctly identifies Optional as a class; Mentions it relates to null handling; Mentions wrapping an object,"Optional was introduced in Java 8; It is a container object that may or may not contain a non-null value; It solves the NullPointerException problem explicitly; Key methods: isPresent(), get(), orElse(), orElseGet(), orElseThrow(), ifPresent(), map(), flatMap(), filter(); It forces the caller to explicitly handle the case where a value may be absent; It is used as a return type to signal that a method may not return a value; Difference between Optional.of(), Optional.ofNullable(), and Optional.empty()",8711,2026-05-12T10:11:50.589365,
claude_sonnet_en_run1,claude-sonnet-4-6,37,OOP,What is the Single Responsibility Principle?,"SRP means that a class should do one thing. For example, a UserService class should deal with users and not with something else.",evasive,low,0.3,partial,False,"The candidate has a very basic understanding of SRP but lacks depth. The answer is superficial and does not demonstrate solid knowledge of the principle. The formal definition by Robert C. Martin states that a class should have only one reason to change, meaning it should only have one job or responsibility. A stronger answer would include a concrete example showing a violation (e.g., a class that handles both business logic and database persistence) and explain why separating concerns improves code quality.",Correctly identifies that SRP means a class should have one responsibility; Provides a basic example with UserService,"No mention that a class should have only one reason to change (Robert Martin's formal definition); No explanation of why SRP is important (maintainability, testability, reduced coupling); No concrete example showing what violates SRP vs what follows it; No mention of cohesion concept; The example is too vague - does not illustrate what mixing responsibilities looks like",5649,2026-05-12T10:11:56.539356,
claude_sonnet_en_run1,claude-sonnet-4-6,38,Core Java,What is the difference between map() and flatMap() in the Stream API?,"I have used both in projects and I know when to use one versus the other, but it is hard for me to explain it precisely. In practice flatMap() is used for more complex cases.",evasive,low,0.1,low,True,"The answer is too vague and lacks any technical substance. The candidate admits they cannot explain the difference precisely, which is a significant concern for a developer role. A Junior Java Developer should be able to clearly articulate that map() performs a 1-to-1 transformation while flatMap() performs a 1-to-many transformation and flattens nested structures. No technical details, examples, or definitions were provided. To improve, the candidate should study Stream API documentation and practice explaining with concrete code examples, such as flattening a List<List<String>> into a Stream<String>.",Candidate acknowledges practical experience with both methods; Correctly identifies that flatMap() is used for more complex cases,"map() transforms each element to exactly one output element, preserving stream structure; flatMap() transforms each element to zero or more elements by flattening nested streams; map() returns Stream<Stream<T>> when applied to collections, while flatMap() flattens it to Stream<T>; flatMap() accepts a function that returns a Stream, then merges/flattens all those streams into one; Concrete example: using flatMap() to flatten a list of lists into a single stream; The concept of 1-to-1 vs 1-to-many transformation",7221,2026-05-12T10:12:04.061186,
claude_sonnet_en_run1,claude-sonnet-4-6,39,Core Java,What is the String Pool in Java?,The String Pool is an optimisation mechanism in Java. The idea is that the JVM somehow stores Strings to save memory. The exact details depend on the JVM implementation.,evasive,low,0.2,low,True,"The answer is too vague and lacks concrete technical details. While the candidate correctly identifies the String Pool as an optimization for memory saving, they fail to explain how it actually works: that string literals are stored in a shared pool in the heap, that the JVM reuses existing String objects when the same literal is used multiple times, or that strings created with 'new' bypass the pool. The statement 'exact details depend on the JVM implementation' is a deflection rather than a technical explanation. A junior developer should be able to describe the basic mechanics of string interning and the pool.",Correctly identifies the String Pool as an optimization mechanism; Mentions memory saving as the purpose,"String Pool is located in the heap memory (PermGen in older JVMs, heap in Java 8+); String literals are automatically interned/stored in the pool; When a String literal is created, JVM checks the pool first to reuse existing instances; The intern() method can be used to manually add strings to the pool; String immutability is what makes the pool possible and safe; Two string literals with the same value point to the same object in the pool (== comparison); Strings created with 'new' keyword bypass the pool",6828,2026-05-12T10:12:11.189907,
claude_sonnet_en_run1,claude-sonnet-4-6,40,OOP,Can you instantiate an abstract class?,"It depends on what we mean by instantiation. In certain cases it is possible to obtain a working object based on an abstract class, although direct use of new may not be possible.",evasive,low,0.2,low,True,"The answer is too vague and lacks technical depth. The candidate avoids giving a clear answer and does not mention the key concepts: that 'new AbstractClass()' is explicitly forbidden by the compiler, and that anonymous classes are the way to create an object that is based on an abstract class while providing implementations for abstract methods inline.",Candidate hints at the nuance that there may be indirect ways to work with abstract classes,Explicit statement that direct instantiation with 'new' keyword is forbidden; Anonymous class as the mechanism to obtain an object based on an abstract class; No concrete technical details or examples provided,4637,2026-05-12T10:12:16.127634,
