experiment_id,model,mode,test_id,topic,question,candidate_answer,human_label,expected_bucket,llm_score,predicted_bucket,match,feedback,strengths,missed_concepts,latency_ms,timestamp,error
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,31,Core Java,What are the access modifiers in Java and how do they differ?,"Access modifiers are a very important part of the Java language that allows programmers to control the visibility and accessibility of code elements in an appropriate way, which is key for security and good application architecture.",waffle,low,0.1,low,True,"The candidate provided only a vague, high-level description of what access modifiers are used for, without naming or explaining any of the four actual modifiers (public, protected, default/package-private, private). A complete answer should enumerate all four modifiers and clearly describe their visibility scope: private (same class only), default (same package), protected (same package + subclasses), and public (everywhere). The answer lacks all technical specifics required for this question.",Candidate understands the general purpose of access modifiers (controlling visibility and accessibility),"Did not name any of the four access modifiers: public, protected, default (package-private), and private; No explanation of the scope/visibility differences between each modifier; No mention of class-level vs member-level access; No explanation of package-level access; No mention of inheritance and how protected differs from default; No concrete examples or comparison table of access levels",5734,2026-05-12T16:40:13.677301,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,32,OOP,What is the difference between aggregation and composition?,Aggregation and composition are two types of relationships between objects in object-oriented programming. They differ in the strength of the coupling between objects and have different use cases depending on how objects are related in a given system.,waffle,low,0.1,low,True,"The answer is extremely vague and provides no concrete technical details. The candidate only restates the question in different words without explaining the actual difference. A proper answer should explain that composition implies strong ownership and lifecycle dependency (the child cannot exist without the parent), while aggregation implies a weaker relationship where the child can exist independently. Concrete examples and ideally code snippets would demonstrate real understanding.",Candidate correctly identifies that aggregation and composition are types of relationships between objects in OOP; Mentions that they differ in strength of coupling,"No explanation of composition as a 'has-a' relationship with strong ownership (child cannot exist without parent); No explanation of aggregation as a 'has-a' relationship with weak ownership (child can exist independently); No mention of lifecycle dependency: in composition, the child object's lifecycle is tied to the parent; in aggregation it is not; No concrete examples (e.g., Car and Engine for composition; University and Professor for aggregation); No mention that in composition the contained object is typically created and destroyed by the container; No code examples or UML notation differences",6528,2026-05-12T16:40:20.506449,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,33,Core Java,What is the difference between the == operator and the equals() method?,"It depends on the context and the types being used. In some situations both behave the same way, in others differently. You need to check the documentation for the specific class.",evasive,low,0.1,low,True,"The candidate's answer is extremely vague and demonstrates no concrete understanding of the difference between == and equals(). The response avoids any technical explanation and incorrectly suggests the behavior is context-dependent in a way that implies uncertainty rather than knowledge. A correct answer should clearly state that == compares object references (memory addresses) while equals() compares object content/logical equality, and that for primitives == compares values. The candidate should also mention that equals() can be overridden to define custom equality logic, as done in String and other wrapper classes.",,"== compares object references (memory addresses), not content; equals() compares the logical/content equality of objects; For primitive types, == compares values directly; String literal pool behavior and how == can return true for interned strings; Default equals() in Object class behaves like == (reference comparison); Overriding equals() in classes like String, Integer to compare content; Practical example demonstrating the difference (e.g., new String vs string literal)",6719,2026-05-12T16:40:27.526471,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,34,Core Java,What is the Stream API?,"I have used the Stream API in several projects and it works very well for processing collections. It is hard for me to explain exactly in words, but in practice I know how to use it.",evasive,low,0.1,low,True,"The candidate only mentioned having practical experience but provided no technical explanation of what the Stream API is. A junior developer is expected to at least describe that Stream API is a Java 8 feature for processing collections in a functional style, mention some common operations (filter, map, collect, etc.), and explain the concept of a pipeline with intermediate and terminal operations. Claiming to know something in practice without being able to explain it is insufficient for a technical interview.",Candidate has practical experience using Stream API,"Definition of Stream API as a functional-style API for processing sequences of elements; Introduced in Java 8; Difference between intermediate and terminal operations; Lazy evaluation concept; Common operations such as filter, map, reduce, collect, forEach; Streams do not modify the original data source; Support for parallel streams; Pipeline concept in Stream API",5423,2026-05-12T16:40:33.250539,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,35,Core Java,What does the synchronized keyword mean?,synchronized is used in multithreading when we have multiple threads. It ensures that the code works correctly in such situations.,evasive,low,0.2,low,True,"The answer is too vague and lacks any concrete technical detail. The candidate only states that synchronized is used in multithreading and 'ensures code works correctly', which is not a meaningful technical explanation. A proper answer should explain that synchronized enforces mutual exclusion by allowing only one thread at a time to acquire the intrinsic lock of an object and execute the synchronized block or method, preventing race conditions and ensuring memory visibility between threads.",Correctly associates synchronized with multithreading; Mentions multiple threads context,Mutual exclusion / only one thread can execute synchronized block/method at a time; Monitor/lock mechanism - every object has an intrinsic lock; Visibility guarantee - changes made in synchronized block are visible to other threads; Can be applied to methods (instance and static) and code blocks; Prevents race conditions and data inconsistency; Performance implications due to lock acquisition,5656,2026-05-12T16:40:39.207593,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,36,Core Java,What is Optional and what problem does it solve?,Optional is a class that helps with nulls. You wrap an object in it and then you can operate on it.,evasive,low,0.2,low,True,"The answer is extremely vague and lacks any meaningful technical depth. While the candidate correctly identifies that Optional relates to null handling and wrapping objects, they provide no details about how it works, what specific problem it solves (NullPointerException), its key methods, or how it should be used in practice. A junior developer is expected to know at least the basic API and the core motivation behind Optional.",Correctly identifies Optional as a class; Mentions it relates to null handling; Mentions wrapping an object,"Optional was introduced in Java 8; It is a container object that may or may not contain a non-null value; It solves the NullPointerException problem explicitly; Key methods: isPresent(), get(), orElse(), orElseGet(), orElseThrow(), ifPresent(), map(), flatMap(), filter(); It forces the caller to explicitly handle the case where a value may be absent; It is used as a return type to signal that a method may not return a value; Difference between Optional.of(), Optional.ofNullable(), and Optional.empty(); It improves code readability and makes null-handling intent explicit",7340,2026-05-12T16:40:46.849281,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,37,OOP,What is the Single Responsibility Principle?,"SRP means that a class should do one thing. For example, a UserService class should deal with users and not with something else.",evasive,low,0.3,partial,False,"The candidate demonstrates a very basic understanding of SRP but lacks depth. The answer is superficial — simply saying 'a class should do one thing' without elaborating on the formal definition (a class should have only one reason to change), the benefits, or a meaningful example showing a violation and its refactoring. For a Junior Developer position, a stronger answer would include the 'reason to change' concept and at least one concrete example demonstrating the principle in practice.",Correctly identifies that SRP means a class should have one responsibility; Provides a basic example with UserService,"No mention that a class should have only one reason to change (Robert C. Martin's formal definition); No explanation of why SRP is important (maintainability, testability, reduced coupling); No concrete example showing what violates SRP vs what follows it; No mention of cohesion concept; No discussion of how SRP applies beyond just classes (methods, modules)",6230,2026-05-12T16:40:53.380896,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,38,Core Java,What is the difference between map() and flatMap() in the Stream API?,"I have used both in projects and I know when to use one versus the other, but it is hard for me to explain it precisely. In practice flatMap() is used for more complex cases.",evasive,low,0.1,low,True,"The candidate provided no technical explanation whatsoever. Simply stating that flatMap() is used for 'more complex cases' without any elaboration demonstrates a lack of understanding of the core concepts. A Junior Developer is expected to explain that map() performs a one-to-one transformation while flatMap() flattens nested structures (e.g., Stream<List<T>> into Stream<T>). The candidate should study the Stream API documentation and practice with concrete examples.",Candidate acknowledges practical experience with both methods,"map() transforms each element to exactly one output element (1-to-1 mapping); flatMap() transforms each element to zero or more elements by flattening nested streams (1-to-many mapping); map() returns Stream<Stream<T>> when the mapping function returns a Stream, while flatMap() flattens it to Stream<T>; flatMap() is used to handle nested collections or Optional values; Concrete examples such as splitting strings into words or flattening lists of lists",5883,2026-05-12T16:40:59.565024,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,39,Core Java,What is the String Pool in Java?,The String Pool is an optimisation mechanism in Java. The idea is that the JVM somehow stores Strings to save memory. The exact details depend on the JVM implementation.,evasive,low,0.2,low,True,"The answer is too vague and lacks concrete technical details. While the candidate correctly identifies the String Pool as an optimization for memory saving, they fail to explain how it actually works: that string literals are stored in a special area of heap memory, that the JVM reuses existing String objects when the same literal is used multiple times, the role of the intern() method, or the difference between string literals and strings created with 'new'. Saying 'the exact details depend on the JVM implementation' suggests the candidate is unsure and trying to avoid specifics. A junior developer should be able to explain the basic mechanics of the String Pool.",Correctly identifies the String Pool as an optimization mechanism; Mentions memory saving as the purpose,"String Pool is located in the heap memory (PermGen in older JVMs, heap in Java 8+); String literals are automatically interned/stored in the pool; When a String literal is created, JVM checks the pool first to reuse existing instances; The intern() method can be used to manually add strings to the pool; Strings created with 'new' keyword bypass the pool unless intern() is called; String immutability is what makes the pool possible and safe; Reference equality (==) vs value equality (.equals()) behavior with pooled strings",7517,2026-05-12T16:41:07.382917,
claude_sonnet_rag_run2,claude-sonnet-4-6,rag,40,OOP,Can you instantiate an abstract class?,"It depends on what we mean by instantiation. In certain cases it is possible to obtain a working object based on an abstract class, although direct use of new may not be possible.",evasive,low,0.2,low,True,"The answer is too vague and lacks technical depth. The candidate avoids giving a clear answer and does not mention the key concepts: that 'new AbstractClass()' is explicitly forbidden by the compiler, and that anonymous classes are the way to create an object that is based on an abstract class while providing implementations for abstract methods inline. The phrasing 'it depends' without any concrete elaboration is not acceptable for a technical interview.",Candidate hints at the nuance that there may be indirect ways to work with abstract classes,Explicit statement that direct instantiation with 'new' keyword is forbidden/not allowed; Anonymous class as the mechanism to obtain an object based on an abstract class; No concrete technical details or examples provided,5067,2026-05-12T16:41:12.750812,
